,Location,total_items,total_orders,avg_del_time,orders,items,street_address
743,"(60.187, 24.915)",42,16,33.452380952380956,>75% & <max,>75% & <max,"Topeliusgatan 33, 00250 Helsingfors, Finland"
744,"(60.187, 24.957)",55,16,31.866666666666667,>75% & <max,>max,"Adolfsgatan 5, 00500 Helsingfors, Finland"
745,"(60.187, 24.918)",41,21,31.88888888888889,>max,>75% & <max,"Nordenskiöldinkatu 3b, 00250 Helsinki, Finland"
746,"(60.187, 24.913)",36,13,32.53846153846154,>25% & <75%,>25% & <75%,"Paasikivenkatu 1, 00250 Helsinki, Finland"
747,"(60.187, 24.921)",18,12,38.36363636363637,>25% & <75%,>25% & <75%,"Urheilukatu 24, 00250 Helsinki, Finland"
748,"(60.187, 24.911)",6,4,29.0,>25% & <75%,<25%,"Stenbäckinkatu 18, 00250 Helsinki, Finland"
749,"(60.187, 24.958)",82,31,29.11904761904762,>max,>max,"Harjutori 8a, 00500 Helsinki, Finland"
750,"(60.187, 24.92)",44,18,29.470588235294116,>max,>75% & <max,"Mannerheimintie 37, 00250 Helsinki, Finland"
751,"(60.187, 24.951)",48,19,28.263157894736842,>max,>max,"Karlsgatan 17, 00510 Helsingfors, Finland"
752,"(60.187, 24.96)",50,25,29.970588235294116,>max,>max,"Pengerkatu 27, 00500 Helsinki, Finland"
753,"(60.187, 24.916)",36,17,29.25,>max,>25% & <75%,"Mikael Lybecks gata 2, 00250 Helsingfors, Finland"
754,"(60.187, 24.946)",63,26,31.795454545454547,>max,>max,"Josafatinkatu 6, 00510 Helsinki, Finland"
755,"(60.187, 24.952)",79,27,36.15079365079365,>max,>max,"Helsingegatan 23, 00510 Helsingfors, Finland"
756,"(60.187, 24.964)",24,14,37.060606060606055,>75% & <max,>25% & <75%,"Vilhonvuorenkuja 18, 00500 Helsinki, Finland"
757,"(60.187, 24.967)",44,15,31.892857142857142,>75% & <max,>75% & <max,"Suvilahdenkatu 1a, 00500 Helsinki, Finland"
758,"(60.187, 24.962)",43,16,33.214285714285715,>75% & <max,>75% & <max,"Vilhonvuorenkuja 10, 00500 Helsinki, Finland"
759,"(60.187, 24.963)",26,12,38.083333333333336,>25% & <75%,>25% & <75%,"Vilhonvuorenkuja 10, 00500 Helsinki, Finland"
760,"(60.187, 24.979)",11,7,30.571428571428573,>25% & <75%,>25% & <75%,"Arielinkatu 18, 00540 Helsinki, Finland"
761,"(60.187, 24.942)",4,3,39.333333333333336,<25%,<25%,"Sturegatan 1, 00510 Helsingfors, Finland"
762,"(60.187, 24.914)",38,14,32.34615384615385,>75% & <max,>75% & <max,"Topeliusgatan 20, 00250 Helsingfors, Finland"
763,"(60.187, 24.954)",45,20,31.166666666666668,>max,>max,"Adolfsgatan 13, 00500 Helsingfors, Finland"
764,"(60.187, 24.953)",69,30,29.368055555555557,>max,>max,"Helsingegatan 18b, 00530 Helsingfors, Finland"
765,"(60.187, 24.956)",78,27,33.01449275362319,>max,>max,"Adolfsgatan 9, 00500 Helsingfors, Finland"
766,"(60.187, 24.978)",9,2,36.0,<25%,>25% & <75%,
767,"(60.187, 24.917)",39,16,30.0,>75% & <max,>75% & <max,"Minna Canths gata 17, 00250 Helsingfors, Finland"
768,"(60.187, 24.945)",48,16,26.1875,>75% & <max,>max,"Josafatinkatu 8, 00510 Helsinki, Finland"
769,"(60.187, 24.919)",50,19,29.166666666666668,>max,>max,"Rosagatan 3, 00250 Helsingfors, Finland"
770,"(60.187, 24.966)",49,19,29.75,>max,>max,"Vilhonvuorenkatu 10, 00500 Helsinki, Finland"
771,"(60.187, 24.944)",41,14,31.125,>75% & <max,>75% & <max,"Josafatinkatu 12, 00510 Helsinki, Finland"
772,"(60.187, 24.947)",42,16,27.25,>75% & <max,>75% & <max,"Josafatinkatu 7, 00510 Helsinki, Finland"
773,"(60.187, 24.943)",14,5,31.2,>25% & <75%,>25% & <75%,"Sturegatan 1, 00510 Helsingfors, Finland"
774,"(60.187, 24.91)",32,9,36.5625,>25% & <75%,>25% & <75%,"Stenbäckinkatu 22b, 00250 Helsinki, Finland"
775,"(60.187, 24.961)",34,13,27.09090909090909,>25% & <75%,>25% & <75%,"Hämeentie 52a, 00500 Helsinki, Finland"
776,"(60.187, 24.95)",31,11,28.90909090909091,>25% & <75%,>25% & <75%,"Helsingegatan 25a, 00510 Helsingfors, Finland"
777,"(60.187, 24.949)",7,3,25.0,<25%,<25%,"Läntinen Brahenkatu 737, 00510 Helsinki, Finland"
778,"(60.187, 24.98)",19,5,32.0,>25% & <75%,>25% & <75%,"Arielinkatu 18, 00540 Helsinki, Finland"
779,"(60.187, 24.948)",17,8,31.625,>25% & <75%,>25% & <75%,"Josafatinkatu 2, 00510 Helsinki, Finland"
780,"(60.187, 24.965)",46,18,33.8,>max,>max,"Vilhonvuorenkuja 20, 00500 Helsinki, Finland"
781,"(60.187, 24.973)",4,1,24.0,<25%,<25%,"Kaasutehtaankatu 1, 00580 Helsinki, Finland"
782,"(60.187, 24.912)",9,3,27.333333333333332,<25%,>25% & <75%,"Paasikivenkatu 4, 00250 Helsinki, Finland"
783,"(60.187, 24.922)",22,8,35.75,>25% & <75%,>25% & <75%,"Urheilukatu 3, 00250 Helsinki, Finland"
784,"(60.187, 24.977)",3,2,34.5,<25%,<25%,"Hermannin rantatie 1, 00580 Helsinki, Finland"
785,"(60.187, 24.97)",3,2,42.0,<25%,<25%,"Sörnäs strandväg 31, 00540 Helsingfors, Finland"
786,"(60.187, 24.909)",8,3,31.0,<25%,>25% & <75%,"Stenbäckinkatu 11, 00290 Helsinki, Finland"
787,"(60.187, 24.971)",4,1,33.0,<25%,<25%,"E75 31, 00540 Helsinki, Finland"
788,"(60.181, 24.954)",62,21,29.470588235294116,>max,>max,"Näkinkuja 4, 00530 Helsinki, Finland"
789,"(60.181, 24.917)",5,1,48.0,<25%,<25%,"Sibeliusgatan 14, 00250 Helsingfors, Finland"
790,"(60.181, 24.925)",81,26,28.333333333333332,>max,>max,"Runeberginkatu 54, 00260 Helsinki, Finland"
791,"(60.181, 24.947)",36,10,30.5,>25% & <75%,>25% & <75%,"Eläintarhantie 3, 00530 Helsinki, Finland"
792,"(60.181, 24.948)",23,11,33.3,>25% & <75%,>25% & <75%,"Toinen linja 4c, 00101 Helsinki, Finland"
793,"(60.181, 24.977)",40,13,33.041666666666664,>25% & <75%,>75% & <max,"Loviseholminpolku 8, 00540 Helsinki, Finland"
794,"(60.181, 24.975)",5,3,41.666666666666664,<25%,<25%,"Sompasaarenlaituri 10, 00540 Helsinki, Finland"
795,"(60.181, 24.952)",62,25,30.775,>max,>max,"Hämeentie 8, 00530 Helsinki, Finland"
796,"(60.181, 24.953)",67,22,36.075,>max,>max,"Hämeentie 10a, 00530 Helsinki, Finland"
797,"(60.181, 24.94)",4,1,40.0,<25%,<25%,"Eläintarhantie 14, 00530 Helsinki, Finland"
798,"(60.181, 24.976)",28,14,38.26923076923077,>75% & <max,>25% & <75%,"Fregatti Dygdenin kuja 4 A, 00540 Helsinki, Finland"
799,"(60.181, 24.951)",98,30,33.515151515151516,>max,>max,"Kolmas linja 3, 00530 Helsinki, Finland"
800,"(60.181, 24.922)",23,9,31.333333333333332,>25% & <75%,>25% & <75%,"Topeliusgatan 5, 00260 Helsingfors, Finland"
801,"(60.181, 24.95)",22,16,32.17857142857143,>75% & <max,>25% & <75%,"Toinen linja 5, 00530 Helsinki, Finland"
802,"(60.181, 24.949)",55,20,30.97222222222222,>max,>max,"Toinen linja 7, 00530 Helsinki, Finland"
803,"(60.181, 24.955)",53,16,34.43333333333333,>75% & <max,>max,"Vetehisenkuja 3, 00530 Helsinki, Finland"
804,"(60.181, 24.963)",6,2,32.5,<25%,<25%,"Hagnäskajen 30, 00530 Helsingfors, Finland"
805,"(60.181, 24.927)",14,6,30.833333333333332,>25% & <75%,>25% & <75%,"Mannerheimintie 56a, 00260 Helsinki, Finland"
806,"(60.181, 24.96)",14,5,30.2,>25% & <75%,>25% & <75%,"Sörnäs strandväg 17, 00530 Helsingfors, Finland"
807,"(60.181, 24.945)",7,4,33.5,>25% & <75%,<25%,"Eläintarhantie 3, 00530 Helsinki, Finland"
808,"(60.181, 24.961)",10,6,30.833333333333332,>25% & <75%,>25% & <75%,"Aspnäsgatan 10, 00530 Helsingfors, Finland"
809,"(60.181, 24.926)",12,8,29.88888888888889,>25% & <75%,>25% & <75%,"Runeberginkatu 65, 00260 Helsinki, Finland"
810,"(60.181, 24.921)",40,13,33.76923076923077,>25% & <75%,>75% & <max,"Sibeliusgatan 12, 00250 Helsingfors, Finland"
811,"(60.181, 24.919)",10,5,30.75,>25% & <75%,>25% & <75%,"Sibeliusgatan 12, 00250 Helsingfors, Finland"
812,"(60.181, 24.924)",53,16,34.0625,>75% & <max,>max,"Tölögatan 29, 00260 Helsingfors, Finland"
813,"(60.181, 24.92)",12,5,25.2,>25% & <75%,>25% & <75%,"Sibeliusgatan 12, 00250 Helsingfors, Finland"
814,"(60.181, 24.913)",4,1,41.0,<25%,<25%,"Merikannontie 8, 00260 Helsinki, Finland"
815,"(60.181, 24.979)",24,11,32.35,>25% & <75%,>25% & <75%,"Aallonhalkoja 7, 00540 Helsinki, Finland"
816,"(60.181, 24.946)",22,10,34.111111111111114,>25% & <75%,>25% & <75%,"Eläintarhantie 3, 00530 Helsinki, Finland"
817,"(60.181, 24.956)",34,10,27.055555555555557,>25% & <75%,>25% & <75%,"Helmiäispolku 7, 00530 Helsinki, Finland"
818,"(60.181, 24.923)",52,15,35.30769230769231,>75% & <max,>max,"Topeliusgatan 5, 00260 Helsingfors, Finland"
819,"(60.181, 24.978)",17,7,31.5,>25% & <75%,>25% & <75%,"Kaljaasi Auroran Kuja 1, 00540 Helsinki, Finland"
820,"(60.181, 24.957)",10,4,39.166666666666664,>25% & <75%,>25% & <75%,"Helmiäispolku 2, 00530 Helsinki, Finland"
821,"(60.181, 24.958)",11,5,37.875,>25% & <75%,>25% & <75%,"Aspnäsgatan 5, 00530 Helsingfors, Finland"
822,"(60.181, 24.974)",12,2,41.5,<25%,>25% & <75%,"Sompasaarenlaituri 10, 00540 Helsinki, Finland"
823,"(60.181, 24.928)",3,1,27.0,<25%,<25%,"Mannerheimintie 54, 00260 Helsinki, Finland"
824,"(60.181, 24.918)",4,2,41.0,<25%,<25%,"Sibeliusgatan 14, 00250 Helsingfors, Finland"
825,"(60.181, 24.943)",3,1,44.0,<25%,<25%,"Eläintarhantie 5, 00530 Helsinki, Finland"
826,"(60.181, 24.959)",3,1,27.0,<25%,<25%,"Aspnäsgatan 6, 00530 Helsingfors, Finland"
827,"(60.181, 24.962)",1,1,28.0,<25%,<25%,"Hagnäskajen 30, 00530 Helsingfors, Finland"
828,"(60.181, 24.98)",1,1,31.0,<25%,<25%,"Aallonhalkoja 7, 00540 Helsinki, Finland"
829,"(60.168, 24.934)",16,4,34.75,>25% & <75%,>25% & <75%,"Kansakoulukatu 6, 00100 Helsinki, Finland"
830,"(60.168, 24.964)",39,9,34.9375,>25% & <75%,>75% & <max,"Lotsgatan 3, 00160 Helsingfors, Finland"
831,"(60.168, 24.957)",12,4,32.0,>25% & <75%,>25% & <75%,"Mariankatu 2, 00170 Helsinki, Finland"
832,"(60.168, 24.927)",35,12,27.545454545454547,>25% & <75%,>25% & <75%,"Malmgatan 30, 00100 Helsingfors, Finland"
833,"(60.168, 24.966)",18,7,38.57142857142857,>25% & <75%,>25% & <75%,"Lotsgatan 7, 00160 Helsingfors, Finland"
834,"(60.168, 24.923)",59,24,31.94166666666667,>max,>max,"Pohjoinen Rautatiekatu 30, 00100 Helsinki, Finland"
835,"(60.168, 24.967)",39,13,32.291666666666664,>25% & <75%,>75% & <max,"Lotsgatan 14, 00160 Helsingfors, Finland"
836,"(60.168, 24.96)",19,6,35.833333333333336,>25% & <75%,>25% & <75%,"Pormestarinrinne 1, 00160 Helsinki, Finland"
837,"(60.168, 24.924)",83,28,29.90833333333334,>max,>max,"Eteläinen Rautatiekatu 18, 00100 Helsinki, Finland"
838,"(60.168, 24.962)",30,11,36.63636363636363,>25% & <75%,>25% & <75%,"Hamngatan 7, 00160 Helsingfors, Finland"
839,"(60.168, 24.925)",49,14,36.46153846153846,>75% & <max,>max,"Malmgatan 38, 00100 Helsingfors, Finland"
840,"(60.168, 24.94)",10,5,33.4,>25% & <75%,>25% & <75%,"Kalevagatan 3a, 00100 Helsingfors, Finland"
841,"(60.168, 24.93)",23,9,39.111111111111114,>25% & <75%,>25% & <75%,"Runeberginkatu 1, 00100 Helsinki, Finland"
842,"(60.168, 24.929)",35,11,34.8,>25% & <75%,>25% & <75%,"Runeberginkatu 2a, 00100 Helsinki, Finland"
843,"(60.168, 24.932)",12,5,34.6,>25% & <75%,>25% & <75%,"Fredrikinkatu 63, 00100 Helsinki, Finland"
844,"(60.168, 24.921)",33,14,33.142857142857146,>75% & <max,>25% & <75%,"Mechelingatan 2b, 00100 Helsingfors, Finland"
845,"(60.168, 24.922)",64,24,36.10526315789474,>max,>max,"Pohjoinen Rautatiekatu 33 B, 00100 Helsinki, Finland"
846,"(60.168, 24.965)",17,6,40.166666666666664,>25% & <75%,>25% & <75%,"Lotsgatan 5, 00160 Helsingfors, Finland"
847,"(60.168, 24.92)",12,3,33.0,<25%,>25% & <75%,"Mechelingatan 2b, 00100 Helsingfors, Finland"
848,"(60.168, 24.961)",15,6,33.333333333333336,>25% & <75%,>25% & <75%,"Myntgatan 1, 00160 Helsingfors, Finland"
849,"(60.168, 24.959)",7,4,31.75,>25% & <75%,<25%,"Kanalgatan 2, 00160 Helsingfors, Finland"
850,"(60.168, 24.976)",6,2,42.5,<25%,<25%,"Merikasarminkatu 7, 00160 Helsinki, Finland"
851,"(60.168, 24.951)",9,4,35.75,>25% & <75%,>25% & <75%,"Unionsgatan 28a, 00100 Helsingfors, Finland"
852,"(60.168, 24.937)",22,6,32.5,>25% & <75%,>25% & <75%,"Yrjönkatu 32, 00100 Helsinki, Finland"
853,"(60.168, 24.931)",5,2,32.5,<25%,<25%,"Malmbrinken 6, 00100 Helsingfors, Finland"
854,"(60.168, 24.963)",38,11,43.3,>25% & <75%,>75% & <max,"Lotsgatan 1, 00160 Helsingfors, Finland"
855,"(60.168, 24.958)",7,1,46.0,<25%,<25%,"Kanalkajen 1, 00160 Helsingfors, Finland"
856,"(60.168, 24.977)",11,4,40.0,>25% & <75%,>25% & <75%,"Merikasarminkatu 16, 00160 Helsinki, Finland"
857,"(60.168, 24.933)",7,3,23.666666666666668,<25%,<25%,"Fredrikinkatu 61h, 00100 Helsinki, Finland"
858,"(60.168, 24.948)",20,5,35.125,>25% & <75%,>25% & <75%,"Norra Esplanaden 27, 00100 Helsingfors, Finland"
859,"(60.168, 24.938)",3,2,35.5,<25%,<25%,"Yrjönkatu 25e, 00100 Helsinki, Finland"
860,"(60.168, 24.945)",9,6,37.333333333333336,>25% & <75%,>25% & <75%,"Norra Esplanaden 35a, 00100 Helsingfors, Finland"
861,"(60.168, 24.947)",13,7,39.0,>25% & <75%,>25% & <75%,"Norra Esplanaden 29, 00100 Helsingfors, Finland"
862,"(60.168, 24.946)",29,9,31.875,>25% & <75%,>25% & <75%,"Mikonkatu 1b, 00100 Helsinki, Finland"
863,"(60.168, 24.974)",2,2,52.5,<25%,<25%,"Flottisttorget 1a, 00160 Helsingfors, Finland"
864,"(60.168, 24.926)",39,13,31.041666666666668,>25% & <75%,>75% & <max,"Malmgatan 34, 00100 Helsingfors, Finland"
865,"(60.168, 24.939)",4,3,28.0,<25%,<25%,"Yrjönkatu 21, 00100 Helsinki, Finland"
866,"(60.168, 24.968)",12,3,29.0,<25%,>25% & <75%,"Lotsgatan 13a, 00160 Helsingfors, Finland"
867,"(60.168, 24.928)",7,6,31.3,>25% & <75%,<25%,"Salomonkatu 19, 00101 Helsinki, Finland"
868,"(60.168, 24.956)",1,1,28.0,<25%,<25%,"Norra Esplanaden 3, 00170 Helsingfors, Finland"
869,"(60.168, 24.978)",4,1,45.0,<25%,<25%,"Katajanokanranta 17d, 00160 Helsinki, Finland"
870,"(60.168, 24.95)",11,4,34.75,>25% & <75%,>25% & <75%,"Norra Esplanaden 21a, 00100 Helsingfors, Finland"
871,"(60.168, 24.936)",9,3,29.666666666666668,<25%,>25% & <75%,"Annankatu 29b, 00100 Helsinki, Finland"
872,"(60.168, 24.949)",2,2,28.0,<25%,<25%,"Norra Esplanaden 25a, 00100 Helsingfors, Finland"
873,"(60.168, 24.954)",2,2,32.0,<25%,<25%,"Norra Esplanaden 9, 00170 Helsingfors, Finland"
874,"(60.168, 24.975)",17,5,35.875,>25% & <75%,>25% & <75%,"Flottisttorget 1a, 00160 Helsingfors, Finland"
875,"(60.168, 24.944)",12,2,33.5,<25%,>25% & <75%,"Keskuskatu 1, 00130 Helsinki, Finland"
876,"(60.168, 24.941)",4,1,30.0,<25%,<25%,"Mannerheimintie 12, 00100 Helsinki, Finland"
877,"(60.168, 24.935)",1,1,18.0,<25%,<25%,"Annankatu 30, 00100 Helsinki, Finland"
878,"(60.171, 24.955)",37,17,34.88461538461539,>max,>75% & <max,"Kirkkokatu 12, 00170 Helsinki, Finland"
879,"(60.171, 24.929)",35,14,31.318181818181817,>75% & <max,>25% & <75%,"Arkadiagatan 12a, 00100 Helsingfors, Finland"
880,"(60.171, 24.944)",34,11,31.9,>25% & <75%,>25% & <75%,"Mikonkatu 15, 00100 Helsinki, Finland"
881,"(60.171, 24.957)",33,11,35.5625,>25% & <75%,>25% & <75%,"Kirkkokatu 7, 00170 Helsinki, Finland"
882,"(60.171, 24.926)",42,16,34.285714285714285,>75% & <max,>75% & <max,"Runeberginkatu 19, 00100 Helsinki, Finland"
883,"(60.171, 24.96)",24,8,34.142857142857146,>25% & <75%,>25% & <75%,"Kirkkokatu 1a, 00170 Helsinki, Finland"
884,"(60.171, 24.958)",23,13,31.23076923076923,>25% & <75%,>25% & <75%,"Kirkkokatu 3, 00170 Helsinki, Finland"
885,"(60.171, 24.92)",107,32,33.06944444444444,>max,>max,"Mechelingatan 8a, 00100 Helsingfors, Finland"
886,"(60.171, 24.956)",31,12,33.333333333333336,>25% & <75%,>25% & <75%,"Kirkkokatu 11, 00170 Helsinki, Finland"
887,"(60.171, 24.919)",83,24,30.071428571428573,>max,>max,"Väinämöisenkatu 5, 00100 Helsinki, Finland"
888,"(60.171, 24.933)",19,7,26.06666666666667,>25% & <75%,>25% & <75%,"Olavinkatu 1, 00100 Helsinki, Finland"
889,"(60.171, 24.952)",7,2,23.5,<25%,<25%,"Kirkkokatu 17, 00170 Helsinki, Finland"
890,"(60.171, 24.917)",4,1,32.0,<25%,<25%,"Väinämöisenkatu 5, 00100 Helsinki, Finland"
891,"(60.171, 24.928)",85,23,25.8375,>max,>max,"Fredrikinkatu 71, 00100 Helsinki, Finland"
892,"(60.171, 24.925)",61,22,38.135416666666664,>max,>max,"Runeberginkatu 21, 00100 Helsinki, Finland"
893,"(60.171, 24.954)",19,6,36.666666666666664,>25% & <75%,>25% & <75%,"Snellmaninkatu 9, 00170 Helsinki, Finland"
894,"(60.171, 24.934)",3,2,29.0,<25%,<25%,"Arkadiagatan 6a, 00100 Helsingfors, Finland"
895,"(60.171, 24.93)",21,8,28.875,>25% & <75%,>25% & <75%,"Arkadiagatan 8, 00100 Helsingfors, Finland"
896,"(60.171, 24.932)",7,3,28.0,<25%,<25%,"Eteläinen Rautatiekatu 4, 00100 Helsinki, Finland"
897,"(60.171, 24.922)",6,4,19.0,>25% & <75%,<25%,"Mechelingatan 7, 00100 Helsingfors, Finland"
898,"(60.171, 24.921)",27,9,34.0,>25% & <75%,>25% & <75%,"Mechelingatan 7, 00100 Helsingfors, Finland"
899,"(60.171, 24.927)",43,20,28.647058823529413,>max,>75% & <max,"Fredrikinkatu 62, 00100 Helsinki, Finland"
900,"(60.171, 24.959)",28,14,27.333333333333332,>75% & <max,>25% & <75%,"Kirkkokatu 2b, 00170 Helsinki, Finland"
901,"(60.171, 24.931)",21,6,38.1,>25% & <75%,>25% & <75%,"Pohjoinen Rautatiekatu 15b, 00100 Helsinki, Finland"
902,"(60.171, 24.918)",14,7,31.583333333333332,>25% & <75%,>25% & <75%,"Väinämöisenkatu 5, 00100 Helsinki, Finland"
903,"(60.171, 24.924)",36,15,28.181818181818183,>75% & <max,>25% & <75%,"Lappogatan 2, 00100 Helsingfors, Finland"
904,"(60.171, 24.947)",24,6,37.666666666666664,>25% & <75%,>25% & <75%,"Berggatan 8b, 00100 Helsingfors, Finland"
905,"(60.171, 24.923)",21,9,33.888888888888886,>25% & <75%,>25% & <75%,"Arkadiagatan 26, 00100 Helsingfors, Finland"
906,"(60.171, 24.946)",17,4,36.25,>25% & <75%,>25% & <75%,"Kaisaniemenkatu 1b, 00100 Helsinki, Finland"
907,"(60.171, 24.953)",27,7,35.142857142857146,>25% & <75%,>25% & <75%,"Kirkkokatu 15, 00170 Helsinki, Finland"
908,"(60.171, 24.943)",4,1,47.0,<25%,<25%,"Rautatientori 1, 00100 Helsinki, Finland"
909,"(60.171, 24.945)",3,3,31.0,<25%,<25%,"Mikonkatu 15a, 00100 Helsinki, Finland"
910,"(60.171, 24.916)",3,1,31.0,<25%,<25%,"Sanduddsgatan 20, 00100 Helsingfors, Finland"
911,"(60.171, 24.949)",1,1,51.0,<25%,<25%,"Fabianinkatu 26, 00100 Helsinki, Finland"
912,"(60.171, 24.94)",1,1,29.0,<25%,<25%,"Asema-aukio 3, 00100 Helsinki, Finland"
913,"(60.165, 24.928)",68,28,30.318181818181817,>max,>max,"Abrahaminkatu 8, 00180 Helsinki, Finland"
914,"(60.165, 24.967)",24,9,35.0,>25% & <75%,>25% & <75%,"Skatuddskajen 9, 00160 Helsingfors, Finland"
915,"(60.165, 24.963)",23,11,32.05555555555556,>25% & <75%,>25% & <75%,"Skatuddskajen 6, 00160 Helsingfors, Finland"
916,"(60.165, 24.945)",18,4,38.0,>25% & <75%,>25% & <75%,"Högbergsgatan 26, 00130 Helsingfors, Finland"
917,"(60.165, 24.929)",65,28,30.611111111111107,>max,>max,"Eriksgatan 29, 00180 Helsingfors, Finland"
918,"(60.165, 24.937)",47,16,33.142857142857146,>75% & <max,>max,"Bulevardi 9a, 00120 Helsinki, Finland"
919,"(60.165, 24.931)",50,18,30.72222222222222,>max,>max,"Kalevagatan 41, 00180 Helsingfors, Finland"
920,"(60.165, 24.933)",52,18,34.03125,>max,>max,"Albertinkatu 29, 00180 Helsinki, Finland"
921,"(60.165, 24.964)",22,6,23.666666666666668,>25% & <75%,>25% & <75%,"Skatuddskajen 6b, 00160 Helsingfors, Finland"
922,"(60.165, 24.932)",30,9,25.6875,>25% & <75%,>25% & <75%,"Albertinkatu 38, 00180 Helsinki, Finland"
923,"(60.165, 24.924)",38,16,29.595238095238095,>75% & <max,>75% & <max,"Porkalagatan 2, 00180 Helsingfors, Finland"
924,"(60.165, 24.934)",44,22,29.625,>max,>75% & <max,"Lönnrotinkatu 21b, 00180 Helsinki, Finland"
925,"(60.165, 24.941)",62,21,28.979166666666668,>max,>max,"Uudenmaankatu 13d, 00120 Helsinki, Finland"
926,"(60.165, 24.946)",34,12,29.083333333333332,>25% & <75%,>25% & <75%,"Högbergsgatan 33, 00130 Helsingfors, Finland"
927,"(60.165, 24.916)",6,1,36.0,<25%,<25%,"Porkalagatan 14, 00180 Helsingfors, Finland"
928,"(60.165, 24.927)",90,29,36.666666666666664,>max,>max,"Gräsviksgatan 16, 00180 Helsingfors, Finland"
929,"(60.165, 24.942)",40,14,29.153846153846153,>75% & <max,>75% & <max,"Uudenmaankatu 9, 00120 Helsinki, Finland"
930,"(60.165, 24.93)",50,20,27.5,>max,>max,"Eriksgatan 36, 00180 Helsingfors, Finland"
931,"(60.165, 24.936)",29,10,32.4,>25% & <75%,>25% & <75%,"Fredrikinkatu 30b, 00120 Helsinki, Finland"
932,"(60.165, 24.968)",27,11,36.111111111111114,>25% & <75%,>25% & <75%,"Mastgatan 2, 00160 Helsingfors, Finland"
933,"(60.165, 24.935)",37,13,31.416666666666668,>25% & <75%,>75% & <max,"Lönnrotinkatu 18a, 00120 Helsinki, Finland"
934,"(60.165, 24.925)",38,14,30.692307692307693,>75% & <max,>75% & <max,"Gräsviksgatan 17, 00180 Helsingfors, Finland"
935,"(60.165, 24.923)",47,20,31.473684210526315,>max,>max,"Mechelingatan 1B, 00180 Helsingfors, Finland"
936,"(60.165, 24.966)",31,10,35.333333333333336,>25% & <75%,>25% & <75%,"Skatuddskajen 9, 00160 Helsingfors, Finland"
937,"(60.165, 24.965)",15,4,42.5,>25% & <75%,>25% & <75%,"Lilla Hamngatan 11a, 00160 Helsingfors, Finland"
938,"(60.165, 24.926)",57,23,31.13888888888889,>max,>max,"Gräsviksgatan 18, 00180 Helsingfors, Finland"
939,"(60.165, 24.943)",17,8,27.875,>25% & <75%,>25% & <75%,"Uudenmaankatu 2, 00120 Helsinki, Finland"
940,"(60.165, 24.948)",9,4,36.5,>25% & <75%,>25% & <75%,"Kasarmikatu 34, 00130 Helsinki, Finland"
941,"(60.165, 24.939)",13,4,27.0,>25% & <75%,>25% & <75%,"Bulevardi 16, 00120 Helsinki, Finland"
942,"(60.165, 24.938)",10,6,34.666666666666664,>25% & <75%,>25% & <75%,"Bulevardi 7c, 00120 Helsinki, Finland"
943,"(60.165, 24.944)",34,8,32.5,>25% & <75%,>25% & <75%,"Erottajankatu 9b, 00130 Helsinki, Finland"
944,"(60.165, 24.969)",8,3,30.0,<25%,>25% & <75%,"Mastgatan 3, 00160 Helsingfors, Finland"
945,"(60.165, 24.94)",14,6,26.7,>25% & <75%,>25% & <75%,"Bulevardi 14b, 00120 Helsinki, Finland"
946,"(60.165, 24.951)",15,4,28.5,>25% & <75%,>25% & <75%,"Unionsgatan 14, 00130 Helsingfors, Finland"
947,"(60.165, 24.949)",11,4,27.25,>25% & <75%,>25% & <75%,"Eteläinen Makasiinikatu 8, 00130 Helsinki, Finland"
948,"(60.165, 24.95)",24,4,31.75,>25% & <75%,>25% & <75%,"Fabianinkatu 13, 00130 Helsinki, Finland"
949,"(60.165, 24.947)",7,2,45.0,<25%,<25%,"Kasarmikatu 34, 00130 Helsinki, Finland"
950,"(60.165, 24.962)",24,9,36.214285714285715,>25% & <75%,>25% & <75%,"Skatuddskajen 6, 00160 Helsingfors, Finland"
951,"(60.165, 24.919)",3,1,36.0,<25%,<25%,"Porkalagatan 7, 00180 Helsingfors, Finland"
952,"(60.165, 24.971)",4,4,23.25,>25% & <75%,<25%,"Linnankatu 12, 00160 Helsinki, Finland"
953,"(60.165, 24.974)",3,2,30.5,<25%,<25%,"Katajanokanranta 3, 00160 Helsinki, Finland"
954,"(60.165, 24.922)",9,3,24.333333333333332,<25%,>25% & <75%,"Porkalagatan 4, 00180 Helsingfors, Finland"
955,"(60.165, 24.975)",3,2,34.5,<25%,<25%,"Katajanokanranta 5, 00160 Helsinki, Finland"
956,"(60.165, 24.973)",10,4,32.75,>25% & <75%,>25% & <75%,"Katajanokanranta 1, 00160 Helsinki, Finland"
957,"(60.165, 24.972)",1,1,26.0,<25%,<25%,"Katajanokanranta 1, 00160 Helsinki, Finland"
958,"(60.165, 24.921)",9,2,40.0,<25%,>25% & <75%,"Mechelingatan 1, 00180 Helsingfors, Finland"
959,"(60.165, 24.976)",1,1,29.0,<25%,<25%,"Amiralsgatan 1, 00160 Helsingfors, Finland"
960,"(60.165, 24.97)",12,3,38.0,<25%,>25% & <75%,"Mastkroken 2, 00160 Helsingfors, Finland"
961,"(60.165, 24.961)",3,3,33.0,<25%,<25%,"Skatuddskajen 4, 00160 Helsingfors, Finland"
962,"(60.165, 24.952)",1,1,16.0,<25%,<25%,"Eteläinen Makasiinikatu 1, 00130 Helsinki, Finland"
